network,domain,site_code,ws_area_ha,cc_mean_annual_precip,cc_mean_annual_temp,vd_mean_eos,vd_mean_los,va_mean_annual_gpp,va_mean_annual_npp,te_slope_mean,te_elev_mean,te_elev_min,te_elev_max,te_aspect_mean,lg_nlcd_water,lg_nlcd_ice_snow,lg_nlcd_dev_open,lg_nlcd_dev_low,lg_nlcd_dev_med,lg_nlcd_dev_hi,lg_nlcd_barren,lg_nlcd_forest_dec,lg_nlcd_forest_evr,lg_nlcd_forest_mix,lg_nlcd_shrub_dwr,lg_nlcd_shrub,lg_nlcd_grass,lg_nlcd_sedge,lg_lncd_lichens,lg_nlcd_moss,lg_nlcd_pasture,lg_nlcd_crop,lg_nlcd_wetland_wood,lg_nlcd_wetland_herb,pf_soil_org,pf_soil_sand,pf_soil_silt,pf_soil_clay,pf_soil_ph,pi_soil_thickness,ci_mean_annual_et,mean_val
usfs,fernow,WS-5,35.8254776619775,NA,NA,314.94117647058823,188,NA,NA,14.916616442636185,782.7652805432083,720.98992919921875,837.2083740234375,189.5265948122658,0,0,2.9,0,0,0,0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,1.03,23.98,54.25,21.73,5.25,1,NA,NA
usfs,fernow,WS-4,36.9036451122178,NA,NA,316.88235294117646,189,NA,NA,16.07409127135026,753.5158321982935,737.813232421875,765.1456298828125,168.85296761362176,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
usfs,fernow,WS-2,15.7841726751109,NA,NA,319.29411764705884,202,NA,NA,14.449076596773377,773.2593972874428,703.889892578125,816.67724609375,173.82242148169217,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.54,54.69,21.76,5.29,1,NA,NA
usfs,fernow,WS-3,35.2321730019518,NA,NA,321.29411764705884,202,NA,NA,11.338516540202377,804.667402802991,727.896484375,865.2232666015625,165.24623382557186,0,0,3,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.98,26.12,53.3,20.58,5.22,1,NA,NA
usfs,fernow,WS-10,15.7823941295029,NA,NA,325.1764705882353,216,NA,NA,15.085833132483959,766.6690107410323,706.11181640625,803.8638916015625,197.38636629179422,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA
usfs,fernow,WS-1,29.8618330076571,NA,NA,320.5882352941176,211,NA,NA,19.772214828392727,741.3580217556707,634.96917724609375,802.3963623046875,147.9382942355738,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA
usfs,fernow,WS-13,14.0898255455109,NA,NA,316.05882352941177,196,NA,NA,17.02268467440841,758.4513570984079,712.98785400390625,789.89593505859375,277.3625138776845,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.93,23.13,54.91,21.95,5.3,1,NA,NA
usfs,fernow,WS-7,26.0170885865431,NA,NA,321.05882352941177,201,NA,NA,11.886582884268945,797.7767730451515,713.1253662109375,854.25518798828125,118.58393014579714,0,0,6.2,0,0,0,0,91.5,0,2.3,0,0,0,0,0,0,0,0,0,0,1.13,33.48,49.33,17.19,5.03,1,NA,NA
usfs,fernow,WS-6,22.4035065724175,NA,NA,312.7647058823529,183,NA,NA,11.494008227706248,781.7102973118117,712.98333740234375,831.82568359375,185.57451568577753,0,0,0,0,0,0,0,11.9,12.6,75.5,0,0,0,0,0,0,0,0,0,0,2.96,14.74,54.02,28.89,5.29,1,NA,NA
usfs,fernow,WS-14,130.878850705673,NA,NA,315.88235294117646,195,NA,NA,16.449215995633388,764.0065541221311,608.14605712890625,867.0906982421875,150.89977585146488,0,0,2.7,0,0,0,0,78.7,2.2,16.4,0,0,0,0,0,0,0,0,0,0,1.41,25.67,52.46,21.41,5.19,1,NA,NA
doe,east_river,PH,8495.10150487657,1250.9898370956275,1.1610459235435415,333.4117647058824,NA,5270.3060497089755,3152.2001518518355,14.40548251610974,3353.165870307167,2766,4025,173.88047966070144,0.1,0.7,0.9,0,0,0,12.9,10.2,23.3,1,0,38.3,6.5,0,0,0,0,0,3.8,2.1,NA,NA,NA,NA,NA,0.48,NA,NA
doe,east_river,EBC,6992.1744840004,1335.6184114461125,0.2928879484885529,332.8235294117647,NA,4934.945310084194,2997.951089196477,14.898659323834105,3428.3073089700997,2888,4025,181.7056010004096,0.1,0.9,0.5,0,0,0,15.7,6.3,25.3,0.4,0,37.9,7.4,0,0,0,0,0,3.6,1.9,NA,NA,NA,NA,NA,0.45,NA,NA
doe,east_river,Copper,2366.85643031477,1574.55194807848,-0.6042466196014561,333.8235294117647,NA,4047.6438824888232,2473.2414243340354,24.513191752711727,3528.375499684103,2881.125244140625,4121.6591796875,199.3044212397458,0.1,2.4,0,0,0,0,27.3,2.2,19.4,0.1,0,39.6,5.4,0,0,0,0,0,2.1,1.2,NA,NA,NA,NA,NA,0.29,NA,NA
doe,east_river,Benthette,17.6872213081296,NA,NA,333.88235294117646,NA,NA,NA,24.51288547784299,3069.3488651363805,2905.25537109375,3540.59375,84.6567475154241,0,0,0,0,0,0,0,43,13.9,1.2,0,39.3,2.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.78,NA,NA
doe,east_river,Avery,59.7616581169428,1221.1765248633674,1.2449994808092253,329.6470588235294,NA,NA,NA,27.75739121977219,3388.9793375606523,2925.3203125,3842.367919921875,242.88075464290077,0,0,0.4,0,0,0,5.1,13.2,30.9,0.1,0,41.5,7.7,0,0,0,0,0,0.4,0.8,NA,NA,NA,NA,NA,0.59,NA,NA
doe,east_river,Marmot,37.7360671998785,1201.3322499838337,1.2545742393528942,332.11764705882354,NA,NA,NA,18.12469226268329,3152.1497270505793,2962.428466796875,3515.087158203125,232.31607691676646,0,0,0,0,0,0,0,33.5,52.6,1,0,12.2,0.4,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,1,NA,NA
doe,east_river,Gothic,89.6694544138682,1033.3351501135883,1.7176235932203736,334.94117647058823,NA,NA,NA,20.256225975005265,3377.789185727579,2933.6416015625,3808.74951171875,165.07669568269813,0,0,0,0,0,0,7.1,1.3,61.3,0,0,18.5,7.6,0,0,0,0,0,4.2,0,NA,NA,NA,NA,NA,0.36,NA,NA
doe,east_river,Rock,357.009749775352,1190.7360492583218,1.2455775228843957,333.52941176470586,NA,NA,NA,15.53536398195444,3375.599584355789,2935.343505859375,3867.66845703125,119.48860509665938,0,0,0,0,0,0,2,1.6,54.3,0.1,0,34.9,5.4,0,0,0,0,0,0.6,1.1,NA,NA,NA,NA,NA,0.6,NA,NA
doe,east_river,Bradley,382.300057099394,1576.727922384729,-0.6183730453160853,331.47058823529414,NA,NA,NA,21.71136877857729,3503.4238983587375,2934.444091796875,4042.269287109375,242.02806131363798,0,0.1,0,0,0,0,26.9,2,34.6,0,0,27.6,6.7,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,0.42,NA,NA
doe,east_river,Rustlers,1478.48050404859,1483.788149574169,-0.7580759867089514,330.1764705882353,NA,4023.5069566793863,2428.5646319083617,22.24902940612858,3490.33944632526,2951.334228515625,4074.694580078125,196.50013274284382,0,0.3,0,0,0,0,14.5,1.3,19.3,0,0,41.5,14.1,0,0,0,0,0,4.4,4.5,NA,NA,NA,NA,NA,0.42,NA,NA
doe,east_river,EAQ,525.154710326083,1275.2342988680844,0.2943121592264357,333,NA,NA,NA,24.112897072691737,3349.424946469472,2995.661865234375,3896.1494140625,127.65231505225417,0.8,0,2.5,0.3,0.1,0,7.4,13.2,21.8,0.5,0,42.1,4.4,0,0,0,0,0,5.1,1.8,NA,NA,NA,NA,NA,0.5,NA,NA
doe,east_river,Quigley,255.033447863204,1275.2342988680844,0.2943121592264357,333.2352941176471,NA,NA,NA,21.88899952197006,3380.6369812312955,2988.863525390625,3904.748046875,85.4041161458169,0,0,0,0,0,0,5.5,2.2,41.7,0,0,41.4,5.5,0,0,0,0,0,3.2,0.4,NA,NA,NA,NA,NA,0.67,NA,NA
doe,east_river,WG,1720.92027280767,993.9703250060702,1.8220813437495385,335.88235294117646,NA,6786.8732236555115,4341.772143227471,16.319993799675306,3164.2001647501656,2890.376220703125,3847.26123046875,170.79725921207856,0,0,0,0,0,0,1,16.8,38.4,4.5,0,33.2,3.4,0,0,0,0,0,1.9,0.8,NA,NA,NA,NA,NA,0.52,NA,NA
doe,east_river,OBJ,2905.95575234163,1065.0680244080663,1.395135392752493,334,NA,4754.6203371516,2928.4367734855396,23.14925653876506,3311.6750197671777,2731,3878,155.43432461286267,0.1,0,0,0,0,0,4.1,6.2,31.8,0.7,0,48.1,4,0,0,0,0,0,2.2,2.8,0.8,NA,NA,11.48,NA,0.42,NA,NA
usgs,usgs,black_earth_creek,3289.52532809393,945.0484246633947,7.993173843441064,336.1764705882353,243,13561.02566907842,7408.394307823775,5.882161630993298,311.74817672419147,264,376,194.68267916614357,1.2,0,4.7,4,1.1,0.7,0.4,30.2,0.8,8.6,0,0.6,0.4,0,0,0,20,25.3,0.4,1.4,2.1,34.86,42.69,20.93,6.83,4.94,NA,NA
usfs,krew,P300,460.99874290697,NA,NA,276.1764705882353,NA,NA,NA,12.715609608385728,1884.656984942029,1682.8179931640625,2114.953369140625,219.77109050309178,0,0,0,0,0,0,0,0,95.6,0.1,0,4.1,0.1,0,0,0,0,0,0.1,0,0.98,67.46,23.21,9.33,5.93,1,NA,NA
usfs,krew,P301,99.1585710755763,NA,NA,274.94117647058823,NA,NA,NA,11.274194321012299,1978.3695658743386,1792.2352294921875,2115.122802734375,208.4860012073514,0,0,0,0,0,0,0,0,92.1,0,0,6.9,0.5,0,0,0,0,0,0.4,0,1.12,74.39,19.46,6.15,5.69,1,NA,NA
usfs,krew,P303,132.325968297819,NA,NA,294.5882352941176,NA,NA,NA,12.309747312794997,1902.086305776669,1726.5904541015625,2025.6541748046875,231.6583201332629,0,0,0,0,0,0,0,0,96.8,0,0,3.2,0,0,0,0,0,0,0,0,0.93,70.47,21.33,8.19,5.91,1,NA,NA
usfs,krew,P304,48.7327407516071,NA,NA,254.94117647058823,NA,NA,NA,13.28652736511388,1898.4439169886962,1766.1031494140625,1980.8919677734375,244.6620450383743,0,0,0,0,0,0,0,0,97.1,0,0,2.9,0,0,0,0,0,0,0,0,0.85,69.52,21.95,8.53,5.98,1,NA,NA
usfs,krew,D102,120.76189433476,NA,NA,267.47058823529414,NA,NA,NA,16.191138547251363,1779.4243341160418,1487.5220947265625,1980.9342041015625,244.7461072290259,0,0,0,0,0,0,0,0,97.7,0,0,1.9,0.4,0,0,0,0,0,0,0,0.95,64.91,24.42,10.66,5.99,1,NA,NA
usfs,krew,B200,473.961020238262,NA,NA,304.70588235294116,NA,NA,NA,10.457720384412012,2321.915668555994,2121.49755859375,2490.009033203125,228.55306601131096,0,0,0,0,0,0,0,0.1,95.6,0,0,4.3,0,0,0,0,0,0,0,0,1.19,77.88,18.43,3.69,5.58,0.94,NA,NA
usfs,krew,B201,52.9797825077988,NA,NA,269.11764705882354,NA,NA,NA,10.798945201091382,2256.709612746057,2150.52783203125,2382.0859375,227.2296820147673,0,0,0,0,0,0,0,0,96.5,0,0,3.5,0,0,0,0,0,0,0,0,1.21,75.19,18.85,5.95,5.61,1,NA,NA
usfs,krew,B203,138.359752725568,NA,NA,315.47058823529414,NA,NA,NA,10.630406899361974,2374.9174807054274,2186.1240234375,2490.00537109375,230.59730371666495,0,0,0,0,0,0,0,0,93.3,0,0,6.7,0,0,0,0,0,0,0,0,1.19,78.99,18,3.01,5.55,1,NA,NA
usfs,krew,B204,166.919722244378,NA,NA,308.94117647058823,NA,NA,NA,10.340588266509446,2366.099104998723,2195.367431640625,2489.87890625,229.59449711532832,0,0,0,0,0,0,0,0.2,95.2,0,0,4.6,0,0,0,0,0,0,0,0,1.19,77.75,18.63,3.62,5.59,0.84,NA,NA
usfs,krew,T003,227.735553186467,NA,NA,346.88235294117646,NA,NA,NA,14.009226433475925,2289.8232831881546,2048.671875,2465.341064453125,143.81799046774876,0,0,0,0,0,0,0,0,98.2,0,0,1.8,0,0,0,0,0,0,0,0,1.19,77.51,18.75,3.74,5.6,1,NA,NA
usfs,suef,GSCC01,79.1793892151177,NA,NA,322.7647058823529,NA,NA,NA,11.537731235471988,897.4065262322096,754.96990966796875,1053.6964111328125,109.294865893434,0,0,0,0,0,0,0,0,99.1,0.1,0,0.8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
usfs,suef,GSCC02,77.0094501613046,NA,NA,337.70588235294116,NA,NA,NA,11.59044580573139,883.9237753267029,755.333740234375,1025.49169921875,98.46236770660126,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
usfs,suef,GSCC03,47.1862713144562,NA,NA,337.88235294117646,NA,NA,NA,13.158700917842328,832.6125860083118,730.33966064453125,943.2200927734375,180.40809772832023,0,0,0,0,0,0,0,0,99.7,0,0,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
usfs,suef,GSCC04,44.3525987934023,NA,NA,321.70588235294116,NA,NA,NA,14.599231720828966,836.5478907656001,730.13104248046875,930.75115966796875,194.82886548830103,0,0,0,0,0,0,0,0,97.7,0,0,2.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
usfs,santee,WS77,209.296400105791,NA,NA,320.6470588235294,230,NA,NA,0.6302684624469063,8.423063868500929,5.242043495178223,10.496749877929688,183.34666792842964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,31.85,29.17,38.98,4.91,50,NA,NA
usfs,santee,WS78,2.32369432412088e-4,NA,NA,335.47058823529414,202,21669.41970240553,8813.05406239317,0.21275490783577758,11.827238335435057,5,20,191.0672347831245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,47.28,21.85,30.87,4.67,49.32,NA,NA
usfs,santee,WS79,159.719882159863,NA,NA,341.05882352941177,220,NA,NA,0.7262406024742116,8.086014161024137,3.7878544330596924,10.167098999023438,188.65317291094792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,34,27.67,38.33,4.87,50,NA,NA
usfs,santee,WS80,155.7185573606,NA,NA,338.94117647058823,215,NA,NA,0.7410900924116838,8.033427063524078,3.1281464099884033,10.167098999023438,187.7822803015931,0,0,4.2,0.1,0,0,0,0,48.4,0,0,0,0,0,0,0,0,0,47.3,0,0.42,32.02,28.49,39.48,4.89,50,NA,NA
krycklan,krycklan,Site1,47.8754445673929,NA,NA,NA,NA,NA,NA,6.965228863678556,313.9860914558823,260.0484924316406,355.3234558105469,180.86937612897847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65,NA,NA
krycklan,krycklan,Site2,11.8741294194513,NA,NA,NA,NA,NA,NA,6.58724226184238,312.47297373810324,282.2238464355469,342.1017150878906,158.14289243616236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
krycklan,krycklan,Site4,17.7487720426027,NA,NA,NA,NA,NA,NA,8.440823289444227,317.72745266667823,302.5432434082031,343.15399169921875,161.18525574829644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
krycklan,krycklan,Site5,65.3106708308685,NA,NA,NA,NA,NA,NA,7.823840242329957,322.36632779357205,300.34259033203125,357.63104248046875,174.3881289484047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,NA,NA
krycklan,krycklan,Site6,109.682666614257,NA,NA,NA,NA,NA,NA,8.145741644211036,314.5104433051259,261.503173828125,357.623046875,175.30821052806235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,NA
krycklan,krycklan,Site7,46.6972315695585,NA,NA,NA,NA,NA,NA,7.574517503127839,309.66960448793634,273.3647155761719,343.16339111328125,164.49184688676954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
krycklan,krycklan,Site9,287.798789706466,NA,NA,NA,NA,NA,NA,7.5119421358906715,285.9367540023769,212.44869995117188,357.60205078125,171.02571659695258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA
krycklan,krycklan,Site10,335.340134072616,NA,NA,NA,NA,NA,NA,8.675330042202681,328.11305595127135,279.6524963378906,383.59051513671875,168.80992742173297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02,NA,NA
krycklan,krycklan,Site12,543.43700960921,NA,NA,NA,NA,NA,NA,8.128113712720523,310.3842533152989,205.20950317382812,383.58251953125,171.46501122220582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,NA,NA
krycklan,krycklan,Site13,411.545488613364,NA,NA,NA,NA,NA,NA,7.935387862014214,284.64477897058174,195.2661590576172,374.73309326171875,162.42846966467232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,NA,NA
krycklan,krycklan,Site14,1409.01155911439,NA,NA,NA,NA,NA,NA,8.499041617876209,259.3908144909849,161.04302978515625,391.37249755859375,175.67288268184691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA,NA
krycklan,krycklan,Site15,1910.73705488759,NA,NA,NA,NA,NA,NA,7.958933848408544,307.7083697915058,205.30540466308594,399.0185852050781,180.07325773049044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,NA,NA
krycklan,krycklan,Site16,6783.68706433816,NA,NA,NA,NA,NA,NA,2.423234353498752,240.68950749464668,129,369,167.7012636408497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,NA,NA
walker_branch,walker_branch,east_fork,61.3716208600188,1403.705600591947,NA,315.52941176470586,205,NA,NA,11.539387145640317,318.6381900939031,267.0687561035156,361.423095703125,199.64809914488882,0,0,0,0,0,0,0,99.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0.35,17.35,34.74,47.91,5,1,NA,NA
walker_branch,walker_branch,west_fork,38.3678494883125,NA,NA,316.47058823529414,210,NA,NA,12.149550391990255,314.9828012327561,266.76214599609375,348.2183532714844,160.674691503513,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.34,16.5,35.41,48.09,5.01,1,NA,NA
czo,shale_hills,GRO,136.728057900776,1014.3395748876501,9.946038737946042,313.6470588235294,198,NA,NA,11.322228453014839,554.9027179364978,457.63189697265625,650.5362548828125,224.3804691241724,0,0,4.2,0,0,0,0,90.8,2.8,2.2,0,0,0,0,0,0,0,0,0,0,0.68,46.4,34.33,18.8,4.81,1,NA,NA
czo,shale_hills,SCAL,1547.58937717436,1041.8498492784188,9.30804413070126,312.1764705882353,205,14535.537068791327,7752.174671881629,9.700266242084247,446.6574008943069,264.3156433105469,649.28765869140625,189.85768220924254,0,0,3.8,0.1,0,0,0.4,81.2,4.9,6.6,0,1.7,0.6,0,0,0,0.1,0.5,0.1,0,1.48,48.44,33.78,16.91,4.76,0.94,NA,NA
czo,shale_hills,SCO,12347.5024590489,1013.7050865493104,9.89939031088356,321.70588235294116,219,14419.464834592689,7584.5024280066355,4.711032878565275,353.4888888888889,213,691,196.2244137466562,0.3,0,4.4,0.3,0,0,0.1,61,5.7,8.3,0,0.3,0.3,0,0,0,9.3,9.7,0.2,0.1,1.14,33.57,41.56,24.34,5.34,1.1,NA,NA
czo,shale_hills,SH_weir,6.94307712902109,NA,NA,306.52941176470586,178,NA,NA,16.204304587943437,295.47732932044056,270.6334228515625,324.5123291015625,270.1571576723838,0,0,0,0,0,0,0,98,0,2,0,0,0,0,0,0,0,0,0,0,2.29,26.91,52.8,18.91,4.9,NA,NA,NA
lter,bear,WB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lter,bear,EB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,w101,NA,1429.4729757139896,4.8848478873322385,331.8235294117647,213,13673.66086142729,7945.509377651429,11.351156386760076,530.5512495313319,471.1172790527344,585.096923828125,165.17167965120143,0,0,2.3,0,0,0,0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA
